Name,Type,Set,Set No.,Color,Sub-Type
Venusaur,Pokémon,Legendary Collection,18,{G},0
Ninetales,Pokémon,Legendary Collection,17,{R},0
Muk,Pokémon,Legendary Collection,16,{G},0
Machamp,Pokémon,Legendary Collection,15,{F},0
Jolteon,Pokémon,Legendary Collection,14,{L},0
Hitmonlee,Pokémon,Legendary Collection,13,{F},0
Gyarados,Pokémon,Legendary Collection,12,{W},0
Gengar,Pokémon,Legendary Collection,11,{P},0
Flareon,Pokémon,Legendary Collection,10,{R},0
Dark Vaporeon,Pokémon,Legendary Collection,9,{W},0
Dark Slowbro,Pokémon,Legendary Collection,8,{P},0
Dark Raichu,Pokémon,Legendary Collection,7,{L},0
Dark Persian,Pokémon,Legendary Collection,6,{C},0
Dark Dragonite,Pokémon,Legendary Collection,5,{C},0
Dark Blastoise,Pokémon,Legendary Collection,4,{W},0
Charizard,Pokémon,Legendary Collection,3,{R},0
Articuno,Pokémon,Legendary Collection,2,{W},0
Alakazam,Pokémon,Legendary Collection,1,{P},0
Electabuzz,Pokémon,Wizards Black Star Promos,46,{L},0
Scyther,Pokémon,Wizards Black Star Promos,45,{G},0
Magmar,Pokémon,Wizards Black Star Promos,44,{R},0
Shining Tyranitar,Pokémon,Neo Destiny,113,{D},0
Shining Steelix,Pokémon,Neo Destiny,112,{M},0
Shining Raichu,Pokémon,Neo Destiny,111,{L},0
Shining Noctowl,Pokémon,Neo Destiny,110,{C},0
Shining Mewtwo,Pokémon,Neo Destiny,109,{P},0
Shining Kabutops,Pokémon,Neo Destiny,108,{F},0
Shining Charizard,Pokémon,Neo Destiny,107,{R},0
Shining Celebi,Pokémon,Neo Destiny,106,{G},0
Mail from Bill,Trainer,Neo Destiny,105,0,(Item)
Heal Powder,Trainer,Neo Destiny,104,0,(Item)
Team Rocket’s Evil Deeds,Trainer,Neo Destiny,103,0,(Item)
Pokémon Personality Test,Trainer,Neo Destiny,102,0,(Item)
Magnifier,Trainer,Neo Destiny,101,0,(Item)
Lucky Stadium,Trainer,Neo Destiny,100,0,Stadium
Energy Stadium,Trainer,Neo Destiny,99,0,Stadium
Energy Amplifier,Trainer,Neo Destiny,98,0,(Item)
Counterattack Claws,Trainer,Neo Destiny,97,0,Pokémon Tool
Thought Wave Machine,Trainer,Neo Destiny,96,0,(Item)
Radio Tower,Trainer,Neo Destiny,95,0,Stadium
Impostor Professor Oak’s Invention,Trainer,Neo Destiny,94,0,(Item)
EXP.ALL,Trainer,Neo Destiny,93,0,Pokémon Tool
Broken Ground Gym,Trainer,Neo Destiny,92,0,Stadium
Vulpix,Pokémon,Neo Destiny,91,{R},0
Venonat,Pokémon,Neo Destiny,90,{G},0
Unown V,Pokémon,Neo Destiny,89,{P},0
Unown T,Pokémon,Neo Destiny,88,{P},0
Unown S,Pokémon,Neo Destiny,87,{P},0
Unown L,Pokémon,Neo Destiny,86,{P},0
Totodile,Pokémon,Neo Destiny,85,{W},0
Swinub,Pokémon,Neo Destiny,84,{W},0
Sunkern,Pokémon,Neo Destiny,83,{G},0
Slugma,Pokémon,Neo Destiny,82,{R},0
Seel,Pokémon,Neo Destiny,81,{W},0
Remoraid,Pokémon,Neo Destiny,80,{W},0
Psyduck,Pokémon,Neo Destiny,79,{W},0
Porygon,Pokémon,Neo Destiny,78,{C},0
Pineco,Pokémon,Neo Destiny,77,{G},0
Phanpy,Pokémon,Neo Destiny,76,{F},0
Mareep,Pokémon,Neo Destiny,75,{L},0
Mantine,Pokémon,Neo Destiny,74,{W},0
Machop,Pokémon,Neo Destiny,73,{F},0
Light Sunflora,Pokémon,Neo Destiny,72,{G},0
Ledyba,Pokémon,Neo Destiny,71,{G},0
Larvitar,Pokémon,Neo Destiny,70,{F},0
Hitmonchan,Pokémon,Neo Destiny,69,{F},0
Growlithe,Pokémon,Neo Destiny,68,{R},0
Gligar,Pokémon,Neo Destiny,67,{F},0
Girafarig,Pokémon,Neo Destiny,66,{C},0
Gastly,Pokémon,Neo Destiny,65,{P},0
Exeggcute,Pokémon,Neo Destiny,64,{P},0
Dratini,Pokémon,Neo Destiny,63,{C},0
Dark Octillery,Pokémon,Neo Destiny,62,{W},0
Cyndaquil,Pokémon,Neo Destiny,61,{R},0
Unown Z,Pokémon,Neo Destiny,60,{P},0
Unown Q,Pokémon,Neo Destiny,59,{P},0
Unown P,Pokémon,Neo Destiny,58,{P},0
Unown C,Pokémon,Neo Destiny,57,{P},0
Togepi,Pokémon,Neo Destiny,56,{C},0
Scyther,Pokémon,Neo Destiny,55,{G},0
Light Wigglytuff,Pokémon,Neo Destiny,54,{C},0
Light Venomoth,Pokémon,Neo Destiny,53,{G},0
Light Vaporeon,Pokémon,Neo Destiny,52,{W},0
Light Slowbro,Pokémon,Neo Destiny,51,{P},0
Light Ninetales,Pokémon,Neo Destiny,50,{R},0
Light Machoke,Pokémon,Neo Destiny,49,{F},0
Light Jolteon,Pokémon,Neo Destiny,48,{L},0
Light Golduck,Pokémon,Neo Destiny,47,{W},0
Light Flareon,Pokémon,Neo Destiny,46,{R},0
Light Dewgong,Pokémon,Neo Destiny,45,{W},0
Jigglypuff,Pokémon,Neo Destiny,44,{C},0
Houndour,Pokémon,Neo Destiny,43,{D},0
Hitmonlee,Pokémon,Neo Destiny,42,{F},0
Heracross,Pokémon,Neo Destiny,41,{G},0
Dark Wigglytuff,Pokémon,Neo Destiny,40,{C},0
Dark Quilava,Pokémon,Neo Destiny,39,{R},0
Dark Pupitar,Pokémon,Neo Destiny,38,{F},0
Dark Omanyte,Pokémon,Neo Destiny,37,{W},0
Dark Haunter,Pokémon,Neo Destiny,36,{P},0
Dark Forretress,Pokémon,Neo Destiny,35,{G},0
Dark Flaaffy,Pokémon,Neo Destiny,34,{L},0
Dark Exeggutor,Pokémon,Neo Destiny,33,{P},0
Dark Croconaw,Pokémon,Neo Destiny,32,{W},0
Chansey,Pokémon,Neo Destiny,31,{C},0
Unown X,Pokémon,Neo Destiny,30,{P},0
Unown W,Pokémon,Neo Destiny,29,{P},0
Unown H,Pokémon,Neo Destiny,28,{P},0
Unown G,Pokémon,Neo Destiny,27,{P},0
Light Piloswine,Pokémon,Neo Destiny,26,{W},0
Light Machamp,Pokémon,Neo Destiny,25,{F},0
Light Ledian,Pokémon,Neo Destiny,24,{G},0
Light Lanturn,Pokémon,Neo Destiny,23,{L},0
Light Dragonair,Pokémon,Neo Destiny,22,{C},0
Dark Ursaring,Pokémon,Neo Destiny,21,{C},0
Dark Slowking,Pokémon,Neo Destiny,20,{P},0
Dark Omastar,Pokémon,Neo Destiny,19,{W},0
Dark Magcargo,Pokémon,Neo Destiny,18,{R},0
Dark Ariados,Pokémon,Neo Destiny,17,{G},0
Miracle Energy,Energy,Neo Destiny,16,{G},0
Light Togetic,Pokémon,Neo Destiny,15,{C},0
Light Dragonite,Pokémon,Neo Destiny,14,{C},0
Light Azumarill,Pokémon,Neo Destiny,13,{W},0
Light Arcanine,Pokémon,Neo Destiny,12,{R},0
Dark Tyranitar,Pokémon,Neo Destiny,11,{F},0
Dark Typhlosion,Pokémon,Neo Destiny,10,{R},0
Dark Scizor,Pokémon,Neo Destiny,9,{M},0
Dark Porygon2,Pokémon,Neo Destiny,8,{C},0
Dark Houndoom,Pokémon,Neo Destiny,7,{R},0
Dark Gengar,Pokémon,Neo Destiny,6,{P},0
Dark Feraligatr,Pokémon,Neo Destiny,5,{W},0
Dark Espeon,Pokémon,Neo Destiny,4,{P},0
Dark Donphan,Pokémon,Neo Destiny,3,{F},0
Dark Crobat,Pokémon,Neo Destiny,2,{G},0
Dark Ampharos,Pokémon,Neo Destiny,1,{L},0
Machamp,Pokémon,Wizards Black Star Promos,43,{F},0
Pokémon Tower,Trainer,Wizards Black Star Promos,42,0,Stadium
Pokémon Center,Trainer,Wizards Black Star Promos,40,0,(Item)
Shining Magikarp,Pokémon,Neo Revelation,66,{W},0
Shining Gyarados,Pokémon,Neo Revelation,65,{W},0
Old Rod,Trainer,Neo Revelation,64,0,(Item)
Rocket’s Hideout,Trainer,Neo Revelation,63,0,Stadium
Pokémon Breeder Fields,Trainer,Neo Revelation,62,0,(Item)
Healing Field,Trainer,Neo Revelation,61,0,Stadium
Balloon Berry,Trainer,Neo Revelation,60,0,Pokémon Tool
Zubat,Pokémon,Neo Revelation,59,{G},0
Unown K,Pokémon,Neo Revelation,58,{P},0
Swinub,Pokémon,Neo Revelation,57,{F},0
Staryu,Pokémon,Neo Revelation,56,{W},0
Snubbull,Pokémon,Neo Revelation,55,{C},0
Smoochum,Pokémon,Neo Revelation,54,{P},0
Slugma,Pokémon,Neo Revelation,53,{R},0
Skiploom,Pokémon,Neo Revelation,52,{G},0
Shuckle,Pokémon,Neo Revelation,51,{F},0
Remoraid,Pokémon,Neo Revelation,50,{W},0
Qwilfish,Pokémon,Neo Revelation,49,{W},0
Quagsire,Pokémon,Neo Revelation,48,{W},0
Paras,Pokémon,Neo Revelation,47,{G},0
Murkrow,Pokémon,Neo Revelation,46,{D},0
Goldeen,Pokémon,Neo Revelation,45,{W},0
Geodude,Pokémon,Neo Revelation,44,{F},0
Farfetch’d,Pokémon,Neo Revelation,43,{C},0
Chinchou,Pokémon,Neo Revelation,42,{L},0
Aipom,Pokémon,Neo Revelation,41,{C},0
Unown Y,Pokémon,Neo Revelation,40,{P},0
Unown B,Pokémon,Neo Revelation,39,{P},0
Stantler,Pokémon,Neo Revelation,38,{C},0
Seaking,Pokémon,Neo Revelation,37,{W},0
Piloswine,Pokémon,Neo Revelation,36,{F},0
Parasect,Pokémon,Neo Revelation,35,{G},0
Octillery,Pokémon,Neo Revelation,34,{W},0
Magcargo,Pokémon,Neo Revelation,33,{R},0
Lanturn,Pokémon,Neo Revelation,32,{L},0
Jynx,Pokémon,Neo Revelation,31,{W},0
Graveler,Pokémon,Neo Revelation,30,{F},0
Golbat,Pokémon,Neo Revelation,29,{G},0
Flaaffy,Pokémon,Neo Revelation,28,{L},0
Suicune,Pokémon,Neo Revelation,27,{W},0
Sudowoodo,Pokémon,Neo Revelation,26,{F},0
Starmie,Pokémon,Neo Revelation,25,{P},0
Sneasel,Pokémon,Neo Revelation,24,{D},0
Skarmory,Pokémon,Neo Revelation,23,{M},0
Raikou,Pokémon,Neo Revelation,22,{L},0
Raichu,Pokémon,Neo Revelation,21,{L},0
Lugia,Pokémon,Neo Revelation,20,{P},0
Kingdra,Pokémon,Neo Revelation,19,{W},0
Ho-oh,Pokémon,Neo Revelation,18,{C},0
Entei,Pokémon,Neo Revelation,17,{R},0
Celebi,Pokémon,Neo Revelation,16,{G},0
Aerodactyl,Pokémon,Neo Revelation,15,{F},0
Suicune,Pokémon,Neo Revelation,14,{W},0
Raikou,Pokémon,Neo Revelation,13,{L},0
Porygon2,Pokémon,Neo Revelation,12,{C},0
Misdreavus,Pokémon,Neo Revelation,11,{P},0
Magneton,Pokémon,Neo Revelation,10,{M},0
Jumpluff,Pokémon,Neo Revelation,9,{G},0
Houndoom,Pokémon,Neo Revelation,8,{D},0
Ho-oh,Pokémon,Neo Revelation,7,{R},0
Entei,Pokémon,Neo Revelation,6,{R},0
Delibird,Pokémon,Neo Revelation,5,{C},0
Crobat,Pokémon,Neo Revelation,4,{G},0
Celebi,Pokémon,Neo Revelation,3,{P},0
Blissey,Pokémon,Neo Revelation,2,{C},0
Ampharos,Pokémon,Neo Revelation,1,{L},0
Misdreavus,Pokémon,Wizards Black Star Promos,39,{P},0
Unown J,Pokémon,Wizards Black Star Promos,38,{P},0
Surfing Pikachu,Pokémon,Wizards Black Star Promos,28,{L},0
Pikachu,Pokémon,Wizards Black Star Promos,26,{L},0
Flying Pikachu,Pokémon,Wizards Black Star Promos,25,{L},0
Primeape,Pokémon,Southern Islands,18,{F},0
Vileplume,Pokémon,Southern Islands,17,{G},0
Lickitung,Pokémon,Southern Islands,16,{C},0
Wartortle,Pokémon,Southern Islands,15,{W},0
Slowking,Pokémon,Southern Islands,14,{P},0
Exeggutor,Pokémon,Southern Islands,13,{G},0
Lapras,Pokémon,Southern Islands,12,{W},0
Marill,Pokémon,Southern Islands,11,{W},0
Tentacruel,Pokémon,Southern Islands,10,{W},0
Butterfree,Pokémon,Southern Islands,9,{G},0
Jigglypuff,Pokémon,Southern Islands,8,{C},0
Ledyba,Pokémon,Southern Islands,7,{G},0
Raticate,Pokémon,Southern Islands,6,{C},0
Ivysaur,Pokémon,Southern Islands,5,{G},0
Togepi,Pokémon,Southern Islands,4,{C},0
Onix,Pokémon,Southern Islands,3,{F},0
Pidgeot,Pokémon,Southern Islands,2,{C},0
Mew,Pokémon,Southern Islands,1,{P},0
Hitmontop,Pokémon,Wizards Black Star Promos,37,{F},0
Energy Ark,Trainer,Neo Discovery,75,0,(Item)
Ruin Wall,Trainer,Neo Discovery,74,0,(Item)
Hyper Devolution Spray,Trainer,Neo Discovery,73,0,(Item)
Fossil Egg,Trainer,Neo Discovery,72,0,(Item)
Wooper,Pokémon,Neo Discovery,71,{W},0
Weedle,Pokémon,Neo Discovery,70,{G},0
Unown O,Pokémon,Neo Discovery,69,{P},0
Unown I,Pokémon,Neo Discovery,68,{P},0
Unown E,Pokémon,Neo Discovery,67,{P},0
Tyrogue,Pokémon,Neo Discovery,66,{F},0
Teddiursa,Pokémon,Neo Discovery,65,{C},0
Spinarak,Pokémon,Neo Discovery,64,{G},0
Sentret,Pokémon,Neo Discovery,63,{C},0
Poliwag,Pokémon,Neo Discovery,62,{W},0
Pineco,Pokémon,Neo Discovery,61,{G},0
Omanyte,Pokémon,Neo Discovery,60,{F},0
Natu,Pokémon,Neo Discovery,59,{P},0
Mareep,Pokémon,Neo Discovery,58,{L},0
Larvitar,Pokémon,Neo Discovery,57,{F},0
Kabuto,Pokémon,Neo Discovery,56,{W},0
Hoppip,Pokémon,Neo Discovery,55,{G},0
Dunsparce,Pokémon,Neo Discovery,54,{C},0
Caterpie,Pokémon,Neo Discovery,53,{G},0
Xatu,Pokémon,Neo Discovery,52,{P},0
Unown U,Pokémon,Neo Discovery,51,{P},0
Unown N,Pokémon,Neo Discovery,50,{P},0
Unown M,Pokémon,Neo Discovery,49,{P},0
Unown F,Pokémon,Neo Discovery,48,{P},0
Unown D,Pokémon,Neo Discovery,47,{P},0
Scyther,Pokémon,Neo Discovery,46,{G},0
Pupitar,Pokémon,Neo Discovery,45,{F},0
Poliwhirl,Pokémon,Neo Discovery,44,{W},0
Omastar,Pokémon,Neo Discovery,43,{F},0
Metapod,Pokémon,Neo Discovery,42,{G},0
Kakuna,Pokémon,Neo Discovery,41,{G},0
Igglybuff,Pokémon,Neo Discovery,40,{C},0
Houndour,Pokémon,Neo Discovery,39,{D},0
Eevee,Pokémon,Neo Discovery,38,{C},0
Corsola,Pokémon,Neo Discovery,37,{W},0
Yanma,Pokémon,Neo Discovery,36,{G},0
Wobbuffet,Pokémon,Neo Discovery,35,{P},0
Ursaring,Pokémon,Neo Discovery,34,{C},0
Scizor,Pokémon,Wizards Black Star Promos,33,{M},0
Unown A,Pokémon,Neo Discovery,33,{P},0
Umbreon,Pokémon,Neo Discovery,32,{D},0
Tyranitar,Pokémon,Neo Discovery,31,{D},0
Smeargle,Pokémon,Neo Discovery,30,{C},0
Scizor,Pokémon,Neo Discovery,29,{M},0
Poliwrath,Pokémon,Neo Discovery,28,{F},0
Politoed,Pokémon,Neo Discovery,27,{W},0
Magnemite,Pokémon,Neo Discovery,26,{M},0
Kabutops,Pokémon,Neo Discovery,25,{W},0
Houndour,Pokémon,Neo Discovery,24,{R},0
Houndoom,Pokémon,Neo Discovery,23,{D},0
Hitmontop,Pokémon,Neo Discovery,22,{F},0
Forretress,Pokémon,Neo Discovery,21,{M},0
Espeon,Pokémon,Neo Discovery,20,{P},0
Butterfree,Pokémon,Neo Discovery,19,{G},0
Beedrill,Pokémon,Neo Discovery,18,{G},0
Yanma,Pokémon,Neo Discovery,17,{G},0
Wobbuffet,Pokémon,Neo Discovery,16,{P},0
Ursaring,Pokémon,Neo Discovery,15,{C},0
Unown A,Pokémon,Neo Discovery,14,{P},0
Umbreon,Pokémon,Neo Discovery,13,{D},0
Tyranitar,Pokémon,Neo Discovery,12,{D},0
Smeargle,Pokémon,Neo Discovery,11,{C},0
Scizor,Pokémon,Neo Discovery,10,{M},0
Poliwrath,Pokémon,Neo Discovery,9,{F},0
Politoed,Pokémon,Neo Discovery,8,{W},0
Magnemite,Pokémon,Neo Discovery,7,{M},0
Kabutops,Pokémon,Neo Discovery,6,{W},0
Houndour,Pokémon,Neo Discovery,5,{R},0
Houndoom,Pokémon,Neo Discovery,4,{D},0
Hitmontop,Pokémon,Neo Discovery,3,{F},0
Forretress,Pokémon,Neo Discovery,2,{M},0
Espeon,Pokémon,Neo Discovery,1,{P},0
Igglybuff,Pokémon,Wizards Black Star Promos,36,{C},0
Entei,Pokémon,Wizards Black Star Promos,34,{R},0
Pichu,Pokémon,Wizards Black Star Promos,35,{L},0
Smeargle,Pokémon,Wizards Black Star Promos,32,{C},0
Cleffa,Pokémon,Wizards Black Star Promos,31,{C},0
Togepi,Pokémon,Wizards Black Star Promos,30,{C},0
Water Energy,Energy,Neo Genesis,111,{C},0
Psychic Energy,Energy,Neo Genesis,110,{C},0
Lightning Energy,Energy,Neo Genesis,109,{C},0
Grass Energy,Energy,Neo Genesis,108,{C},0
Fire Energy,Energy,Neo Genesis,107,{C},0
Fighting Energy,Energy,Neo Genesis,106,{C},0
Recycle Energy,Energy,Neo Genesis,105,{C},0
Darkness Energy,Energy,Neo Genesis,104,{C},0
Super Rod,Trainer,Neo Genesis,103,0,(Item)
Pokémon March,Trainer,Neo Genesis,102,0,(Item)
Moo-Moo Milk,Trainer,Neo Genesis,101,0,(Item)
Double Gust,Trainer,Neo Genesis,100,0,(Item)
Berry,Trainer,Neo Genesis,99,0,Pokémon Tool
Super Scoop Up,Trainer,Neo Genesis,98,0,(Item)
Sprout Tower,Trainer,Neo Genesis,97,0,Stadium
Professor Elm,Trainer,Neo Genesis,96,0,(Item)
New Pokédex,Trainer,Neo Genesis,95,0,(Item)
Miracle Berry,Trainer,Neo Genesis,94,0,Pokémon Tool
Gold Berry,Trainer,Neo Genesis,93,0,Pokémon Tool
Card-Flip Game,Trainer,Neo Genesis,92,0,(Item)
Bill’s Teleporter,Trainer,Neo Genesis,91,0,(Item)
Time Capsule,Trainer,Neo Genesis,90,0,(Item)
Super Energy Retrieval,Trainer,Neo Genesis,89,0,(Item)
PokéGear,Trainer,Neo Genesis,88,0,(Item)
Mary,Trainer,Neo Genesis,87,0,(Item)
Focus Band,Trainer,Neo Genesis,86,0,Pokémon Tool
Energy Charge,Trainer,Neo Genesis,85,0,(Item)
Ecogym,Trainer,Neo Genesis,84,0,Stadium
Arcade Game,Trainer,Neo Genesis,83,0,(Item)
Wooper,Pokémon,Neo Genesis,82,{W},0
Totodile,Pokémon,Neo Genesis,81,{W},0
Totodile,Pokémon,Neo Genesis,80,{W},0
Swinub,Pokémon,Neo Genesis,79,{W},0
Sunkern,Pokémon,Neo Genesis,78,{G},0
Sudowoodo,Pokémon,Neo Genesis,77,{F},0
Stantler,Pokémon,Neo Genesis,76,{C},0
Spinarak,Pokémon,Neo Genesis,75,{G},0
Snubbull,Pokémon,Neo Genesis,74,{C},0
Slowpoke,Pokémon,Neo Genesis,73,{P},0
Shuckle,Pokémon,Neo Genesis,72,{G},0
Sentret,Pokémon,Neo Genesis,71,{C},0
Pikachu,Pokémon,Neo Genesis,70,{L},0
Onix,Pokémon,Neo Genesis,69,{F},0
Oddish,Pokémon,Neo Genesis,68,{G},0
Natu,Pokémon,Neo Genesis,67,{P},0
Marill,Pokémon,Neo Genesis,66,{W},0
Mareep,Pokémon,Neo Genesis,65,{L},0
Mantine,Pokémon,Neo Genesis,64,{W},0
Ledyba,Pokémon,Neo Genesis,63,{G},0
Horsea,Pokémon,Neo Genesis,62,{W},0
Hoppip,Pokémon,Neo Genesis,61,{G},0
Hoothoot,Pokémon,Neo Genesis,60,{C},0
Gligar,Pokémon,Neo Genesis,59,{F},0
Girafarig,Pokémon,Neo Genesis,58,{P},0
Cyndaquil,Pokémon,Neo Genesis,57,{R},0
Cyndaquil,Pokémon,Neo Genesis,56,{R},0
Chinchou,Pokémon,Neo Genesis,55,{L},0
Chikorita,Pokémon,Neo Genesis,54,{G},0
Chikorita,Pokémon,Neo Genesis,53,{G},0
Xatu,Pokémon,Neo Genesis,52,{P},0
Togepi,Pokémon,Neo Genesis,51,{C},0
Sunflora,Pokémon,Neo Genesis,50,{G},0
Skiploom,Pokémon,Neo Genesis,49,{G},0
Seadra,Pokémon,Neo Genesis,48,{W},0
Quilava,Pokémon,Neo Genesis,47,{R},0
Quilava,Pokémon,Neo Genesis,46,{R},0
Quagsire,Pokémon,Neo Genesis,45,{W},0
Piloswine,Pokémon,Neo Genesis,44,{W},0
Phanpy,Pokémon,Neo Genesis,43,{F},0
Noctowl,Pokémon,Neo Genesis,42,{C},0
Miltank,Pokémon,Neo Genesis,41,{C},0
Magmar,Pokémon,Neo Genesis,40,{R},0
Ledian,Pokémon,Neo Genesis,39,{G},0
Lanturn,Pokémon,Neo Genesis,38,{L},0
Granbull,Pokémon,Neo Genesis,37,{C},0
Gloom,Pokémon,Neo Genesis,36,{G},0
Furret,Pokémon,Neo Genesis,35,{C},0
Flaaffy,Pokémon,Neo Genesis,34,{L},0
Electabuzz,Pokémon,Neo Genesis,33,{L},0
Croconaw,Pokémon,Neo Genesis,32,{W},0
Croconaw,Pokémon,Neo Genesis,31,{W},0
Clefairy,Pokémon,Neo Genesis,30,{C},0
Bayleef,Pokémon,Neo Genesis,29,{G},0
Bayleef,Pokémon,Neo Genesis,28,{G},0
Ariados,Pokémon,Neo Genesis,27,{G},0
Aipom,Pokémon,Neo Genesis,26,{C},0
Sneasel,Pokémon,Neo Genesis,25,{D},0
Murkrow,Pokémon,Neo Genesis,24,{D},0
Magby,Pokémon,Neo Genesis,23,{R},0
Elekid,Pokémon,Neo Genesis,22,{L},0
Donphan,Pokémon,Neo Genesis,21,{F},0
Cleffa,Pokémon,Neo Genesis,20,{C},0
Metal Energy,Energy,Neo Genesis,19,{C},0
Typhlosion,Pokémon,Neo Genesis,18,{R},0
Typhlosion,Pokémon,Neo Genesis,17,{R},0
Togetic,Pokémon,Neo Genesis,16,{C},0
Steelix,Pokémon,Neo Genesis,15,{M},0
Slowking,Pokémon,Neo Genesis,14,{P},0
Skarmory,Pokémon,Neo Genesis,13,{M},0
Pichu,Pokémon,Neo Genesis,12,{L},0
Meganium,Pokémon,Neo Genesis,11,{G},0
Meganium,Pokémon,Neo Genesis,10,{G},0
Lugia,Pokémon,Neo Genesis,9,{C},0
Kingdra,Pokémon,Neo Genesis,8,{W},0
Jumpluff,Pokémon,Neo Genesis,7,{G},0
Heracross,Pokémon,Neo Genesis,6,{G},0
Feraligatr,Pokémon,Neo Genesis,5,{W},0
Feraligatr,Pokémon,Neo Genesis,4,{W},0
Bellossom,Pokémon,Neo Genesis,3,{G},0
Azumarill,Pokémon,Neo Genesis,2,{W},0
Ampharos,Pokémon,Neo Genesis,1,{L},0
Marill,Pokémon,Wizards Black Star Promos,29,{W},0
Pikachu,Pokémon,Wizards Black Star Promos,27,{L},0
Lucky Stadium,Trainer,Wizards Black Star Promos,41,0,Stadium
Water Energy,Energy,Gym Challenge,132,0,Stadium
Psychic Energy,Energy,Gym Challenge,131,0,Stadium
Lightning Energy,Energy,Gym Challenge,130,0,Stadium
Grass Energy,Energy,Gym Challenge,129,0,Stadium
Fire Energy,Energy,Gym Challenge,128,0,Stadium
Fighting Energy,Energy,Gym Challenge,127,0,Stadium
Warp Point,Trainer,Gym Challenge,126,0,(Item)
Transparent Walls,Trainer,Gym Challenge,125,0,(Item)
Fervor,Trainer,Gym Challenge,124,0,(Item)
Viridian City Gym,Trainer,Gym Challenge,123,0,Stadium
Saffron City Gym,Trainer,Gym Challenge,122,0,Stadium
Sabrina’s Psychic Control,Trainer,Gym Challenge,121,0,(Item)
Rocket’s Secret Experiment,Trainer,Gym Challenge,120,0,(Item)
Rocket’s Minefield Gym,Trainer,Gym Challenge,119,0,Stadium
Misty’s Tears,Trainer,Gym Challenge,118,0,(Item)
Max Revive,Trainer,Gym Challenge,117,0,(Item)
Master Ball,Trainer,Gym Challenge,116,0,(Item)
Koga’s Ninja Trick,Trainer,Gym Challenge,115,0,(Item)
Fuchsia City Gym,Trainer,Gym Challenge,114,0,Stadium
Cinnabar City Gym,Trainer,Gym Challenge,113,0,Stadium
Blaine’s Quiz #3,Trainer,Gym Challenge,112,0,(Item)
Blaine’s Quiz #2,Trainer,Gym Challenge,111,0,(Item)
Sabrina,Trainer,Gym Challenge,110,0,(Item)
Resistance Gym,Trainer,Gym Challenge,109,0,Stadium
Misty’s Wish,Trainer,Gym Challenge,108,0,(Item)
Lt. Surge’s Secret Plan,Trainer,Gym Challenge,107,0,(Item)
Koga,Trainer,Gym Challenge,106,0,(Item)
Giovanni’s Last Resort,Trainer,Gym Challenge,105,0,(Item)
Giovanni,Trainer,Gym Challenge,104,0,(Item)
Erika’s Kindness,Trainer,Gym Challenge,103,0,(Item)
Chaos Gym,Trainer,Gym Challenge,102,0,Stadium
Brock’s Protection,Trainer,Gym Challenge,101,0,(Item)
Blaine,Trainer,Gym Challenge,100,0,(Item)
Sabrina’s Psyduck,Pokémon,Gym Challenge,99,{W},0
Sabrina’s Porygon,Pokémon,Gym Challenge,98,{C},0
Sabrina’s Gastly,Pokémon,Gym Challenge,97,{P},0
Sabrina’s Gastly,Pokémon,Gym Challenge,96,{P},0
Sabrina’s Drowzee,Pokémon,Gym Challenge,95,{P},0
Sabrina’s Abra,Pokémon,Gym Challenge,94,{P},0
Sabrina’s Abra,Pokémon,Gym Challenge,93,{P},0
Misty’s Staryu,Pokémon,Gym Challenge,92,{W},0
Misty’s Seel,Pokémon,Gym Challenge,91,{W},0
Misty’s Psyduck,Pokémon,Gym Challenge,90,{W},0
Misty’s Poliwag,Pokémon,Gym Challenge,89,{W},0
Misty’s Magikarp,Pokémon,Gym Challenge,88,{W},0
Misty’s Horsea,Pokémon,Gym Challenge,87,{W},0
Lt. Surge’s Voltorb,Pokémon,Gym Challenge,86,{L},0
Lt. Surge’s Rattata,Pokémon,Gym Challenge,85,{C},0
Lt. Surge’s Pikachu,Pokémon,Gym Challenge,84,{L},0
Koga’s Zubat,Pokémon,Gym Challenge,83,{G},0
Koga’s Weedle,Pokémon,Gym Challenge,82,{G},0
Koga’s Tangela,Pokémon,Gym Challenge,81,{G},0
Koga’s Pidgey,Pokémon,Gym Challenge,80,{C},0
Koga’s Koffing,Pokémon,Gym Challenge,79,{G},0
Koga’s Grimer,Pokémon,Gym Challenge,78,{G},0
Koga’s Ekans,Pokémon,Gym Challenge,77,{G},0
Giovanni’s Nidoran Male,Pokémon,Gym Challenge,76,{G},0
Giovanni’s Nidoran Female,Pokémon,Gym Challenge,75,{G},0
Giovanni’s Meowth,Pokémon,Gym Challenge,74,{C},0
Giovanni’s Magikarp,Pokémon,Gym Challenge,73,{W},0
Giovanni’s Machop,Pokémon,Gym Challenge,72,{F},0
Erika’s Paras,Pokémon,Gym Challenge,71,{G},0
Erika’s Oddish,Pokémon,Gym Challenge,70,{G},0
Erika’s Jigglypuff,Pokémon,Gym Challenge,69,{C},0
Brock’s Geodude,Pokémon,Gym Challenge,68,{F},0
Brock’s Diglett,Pokémon,Gym Challenge,67,{F},0
Blaine’s Vulpix,Pokémon,Gym Challenge,66,{R},0
Blaine’s Rhyhorn,Pokémon,Gym Challenge,65,{F},0
Blaine’s Ponyta,Pokémon,Gym Challenge,64,{R},0
Blaine’s Mankey,Pokémon,Gym Challenge,63,{F},0
